TX330085,数码时代：影像与我
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
0001041A,马克思主义基本原理
12501,形势与政策
30119,网球BⅠ（男）
30120,网球BⅡ（男）
30157,武术散打AⅠ（男）
30158,武术散打AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010505,工程数学I
2010505,工程数学I
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX070006,影视动画设计
TX070013,数码照片拍摄及后期处理
TX310019,国学背诵
TX310027,琴棋书画
TX330057,感染性疾病及其预防
TX330087,零起点PHP专业Web网站设计与开发
TX330159,汽车及使用
ky070001,计算机操作系统原理
ky070002,计算机组成与结构
ky070003,计算机网络原理
ky070004,数据结构
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30105,篮球AⅠ（男）
30106,篮球AⅡ（男）
30119,网球BⅠ（男）
30120,网球BⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
TX060006,c/c++程序设计基础
TX280002,PhotoshopCS2平面设计(东校区)
TX330078,网页设计
TX330090,Linux环境程序设计
TX330092,图像处理与分析导论
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30119,网球BⅠ（男）
30120,网球BⅡ（男）
30137,体操AⅠ（男）
30138,体操AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
TX040405,管理学
TX070028,图像处理与分析导论
TX330078,网页设计
TX330089,视频处理与欣赏
TX330093,Android智能平台软件开发技术
ky070001,计算机操作系统原理
ky070002,计算机组成与结构
ky070003,计算机网络原理
ky070004,数据结构
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30141,健美操AⅠ（女）
30142,健美操AⅡ（女）
30143,健美操BⅠ（女）
30144,健美操BⅡ（女）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
S1000002,财政学
S1000003,会计学原理
S1000004,西方经济学（微观）
S1000005,国际经济学
S1000006,统计学
S1000007,西方经济学（宏观）
S1000009,银行管理学
S1000010,国际金融实务
S1000011,投资学
S1000012,基金管理
S1000014,公司财务管理
S1000015,个人理财
S1000018,货币金融学
S1000019,计量经济学
S1000020,二专业毕业论文
S1000021,经济法
S1000022,国际贸易实务
TX070016,数据库技术
TX310024,大学生心理健康
TX330077,服饰美学
TX330079,C语言程序设计
TX330135,材料世界漫谈
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30135,健身BⅠ（男）
30136,健身BⅡ（男）
30157,武术散打AⅠ（男）
30158,武术散打AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX010018,经典电影赏析
TX030004,市场调查与市场预测
TX330008,国际经典影视广告赏析
TX330035,大学生创业素质培养
TX330181,Visual C++ 程序设计
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30107,篮球BⅠ（男）
30108,篮球BⅡ（男）
30137,体操AⅠ（男）
30138,体操AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
TX060003,生活中的博弈与英语单词记忆
TX070020,Linux环境程序设计
TX330078,网页设计
TX330093,Android智能平台软件开发技术
TX330211,快乐日本语
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30169,篮球AⅠ（女）
30170,篮球AII（女）
30183,乒乓球BⅠ（女）
30184,乒乓球BⅡ（女）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX160007,大学生必须培养的66种明智思维
TX310005,运动营养与健康
TX330076,国际知名品牌服饰鉴赏
TX330083,互联网与计算机系统安全操作实用指南
TX330159,汽车及使用
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30181,乒乓球AⅠ（女）
30182,乒乓球AⅡ（女）
30183,乒乓球BⅠ（女）
30184,乒乓球BⅡ（女）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15000028,论文写作
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
S15000001,基础英语a
S15000002,基础英语b
S15000003,高级英语a
S15000004,语音a
S15000006,口语a
S15000007,口语b
S15000011,笔译a
S15000012,笔译b
S15000013,口译a
S15000014,阅读a
S15000015,阅读b
S15000018,英语国家概况a
S15000019,英语国家概况b
S15000021,英国文学a
S15000022,英国文学b
S15000023,美国文学a
S15000024,视听a
TX310019,国学背诵
TX310027,琴棋书画
TX330086,数据库技术
TX330132,数学模型与数学实验
TX330982,经典研读
p15000026,毕业论文
p15000026,毕业论文
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30101,足球AⅠ（男）
30102,足球AⅡ（男）
30103,足球BⅠ（男）
30104,足球BⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020106,普通物理IA
2020107,普通物理IB
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
6040503,电工电子技术Ⅱ
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000101,汇编语言程序设计
7000104,数字逻辑
7000104,数字逻辑
7000104,数字逻辑
7000105,计算机组成与结构
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX210014,Solidworks三维造型（东校区）
TX310011,大学生就业指导与职业生涯规划
TX330086,数据库技术
TX330089,视频处理与欣赏
TX330100,网络与计算机实用技术
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
0001041A,马克思主义基本原理
12501,形势与政策
30101,足球AⅠ（男）
30102,足球AⅡ（男）
30103,足球BⅠ（男）
30104,足球BⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
TX050014,计算机组装与维护(东校区）
TX070028,图像处理与分析导论
TX330035,大学生创业素质培养
TX330078,网页设计
TX330083,互联网与计算机系统安全操作实用指南
TX330181,Visual C++ 程序设计
ky070001,计算机操作系统原理
ky070002,计算机组成与结构
ky070003,计算机网络原理
ky070004,数据结构
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
0001041A,马克思主义基本原理
12501,形势与政策
30107,篮球BⅠ（男）
30108,篮球BⅡ（男）
30157,武术散打AⅠ（男）
30158,武术散打AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
TX030029,纺织品服装消费心理学
TX070006,影视动画设计
TX330035,大学生创业素质培养
TX330092,图像处理与分析导论
TX330121,毛笔书法
TX330181,Visual C++ 程序设计
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30173,排球AⅠ（女）
30174,排球AⅡ（女）
30175,排球BⅠ（女）
30176,排球BⅡ（女）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
S1000002,财政学
S1000003,会计学原理
S1000004,西方经济学（微观）
S1000005,国际经济学
S1000006,统计学
S1000007,西方经济学（宏观）
S1000009,银行管理学
S1000010,国际金融实务
S1000011,投资学
S1000012,基金管理
S1000014,公司财务管理
S1000015,个人理财
S1000018,货币金融学
S1000019,计量经济学
S1000020,二专业毕业论文
S1000021,经济法
S1000022,国际贸易实务
TX010014,日常化学
TX310015,化学与新能源
TX310029,材料世界漫谈
TX330088,Web技术
TX330105,漫话统计与决策
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30107,篮球BⅠ（男）
30108,篮球BⅡ（男）
30125,田径、定向越野AⅠ（男）
30126,田径、定向越野AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060144,大学英语ID
TX040403,计算机网络技术与应用
TX070024,手机软件开发
TX330078,网页设计
TX330081,Photoshop数码合成与欣赏
TX330089,视频处理与欣赏
TX330149,《道德经》解读
TX330980,诗词背诵
TX330981,国学背诵
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30105,篮球AⅠ（男）
30106,篮球AⅡ（男）
30111,排球BⅠ（男）
30112,排球BⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000101,汇编语言程序设计
7000104,数字逻辑
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060141,大学英语IA
15060141,大学英语IA
15060142,大学英语IB
15060142,大学英语IB
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX070005,Photoshop数码合成与欣赏
TX070020,Linux环境程序设计
TX210014,Solidworks三维造型（东校区）
TX310001,电子商务基础
TX330078,网页设计
TX330080,ASP动态网页程序设计
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30101,足球AⅠ（男）
30102,足球AⅡ（男）
30103,足球BⅠ（男）
30104,足球BⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010502,高等数学ⅠB
2010505,工程数学I
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX040403,计算机网络技术与应用
TX050014,计算机组装与维护(东校区）
TX070001,网页设计
TX330086,数据库技术
TX330089,视频处理与欣赏
TX330100,网络与计算机实用技术
ky070001,计算机操作系统原理
ky070002,计算机组成与结构
ky070003,计算机网络原理
ky070004,数据结构
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30143,健美操BⅠ（女）
30144,健美操BⅡ（女）
30169,篮球AⅠ（女）
30170,篮球AII（女）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000101,汇编语言程序设计
7000104,数字逻辑
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX070028,图像处理与分析导论
TX130003,《高雅与流行音乐试听》
TX170006,微积分中的数学文化
TX330056,医学生职业生涯规划
TX330083,互联网与计算机系统安全操作实用指南
0001013A,毛泽东思想和中国特色社会主义理论体系概论
0001013B,毛泽东思想和中国特色社会主义理论体系概论
0001021A,思想道德修养与法律基础
0001031A,中国近现代史纲要
0001041A,马克思主义基本原理
12501,形势与政策
30119,网球BⅠ（男）
30120,网球BⅡ（男）
30137,体操AⅠ（男）
30138,体操AⅡ（男）
2010501,高等数学ⅠA
2010502,高等数学ⅠB
2010505,工程数学I
2010506,工程数学Ⅱ
2020106,普通物理IA
2020107,普通物理IB
2020304,普通物理实验IIA
2020305,普通物理实验IIB
6040503,电工电子技术Ⅱ
7000000,毕业论文
7000101,汇编语言程序设计
7000104,数字逻辑
7000105,计算机组成与结构
7000201,数据结构
7000202,数据库原理
7000203,计算机操作系统原理
7000204,编译原理
7000205,软件工程
7000209,数据库系统设计
7000213,面向对象程序设计方法
7000214,算法设计与分析
7000217,离散数学Ⅱ
7000218,高级程序设计语言
7000219,数据结构课程设计
7000224,软件设计方法
7000226,MFC程序设计基础
7000241,Java软件开发
7000242,数据挖掘技术
7000243,软件项目管理
7000244,计算机科学导论
7000245,设计模式
7000255,Web开发基础
7000301,计算机网络原理
7000306,人工智能及应用
7000314,数理逻辑
7000412,计算机专业英语
15060141,大学英语IA
15060142,大学英语IB
15060143,大学英语IC
15060143,大学英语IC
15060144,大学英语ID
TX040408,公共关系学
TX050014,计算机组装与维护(东校区）
